"Format","AIM CSV File"
"Venue","Mariembourg"
"Vehicle","Charlotte 32mm"
"User","Sven"
"Data Source","AIM Data Logger"
"Comment",""
"Date","10/11/08"
"Time","12:27:46"
"Sample Rate","10"
"Duration","54.290"
"Segment","Lap 4 - 0:54.290"

"Time","Distance","Toeren","Snelheid","Acc_1",
"Time","Distance","Toeren","Snelheid","Acc_1",
"sec","km","rpm","km/h","g",
"","","1","2","3",

40.500,1.084,11166.740234,86.459999,-0.236379
40.600,1.087,11477.959961,88.835999,-0.011048
40.700,1.089,11601.540039,89.716003,-0.383453
40.800,1.092,11785.139648,90.746002,-0.840236
40.900,1.094,11962.639648,92.706001,-0.854138
41.000,1.097,11521.740234,91.451996,-0.431330
41.100,1.099,11916.419922,84.148003,-0.091157
41.200,1.102,13023.280273,82.398003,-0.268623
41.300,1.104,13154.879883,81.440002,-0.820872
41.400,1.106,12653.639648,80.267998,-1.226987
41.500,1.108,12418.200195,79.153999,-1.207487
41.600,1.110,12163.379883,77.365997,-0.959872
41.700,1.113,11741.580078,75.122002,-0.759238
41.800,1.115,12248.320313,75.487999,-0.550742
41.900,1.117,11830.160156,77.062004,-0.115453
42.000,1.119,12157.219727,78.762001,0.478356
42.100,1.121,11800.879883,74.613998,0.823742
42.200,1.123,11713.080078,74.501999,0.599784
42.300,1.125,12059.160156,76.234001,-0.098733
42.400,1.127,11895.839844,75.468002,-0.882627
42.500,1.129,11753.360352,74.440002,-1.388523
42.600,1.132,11961.320313,75.590004,-1.453982
42.700,1.134,12072.820313,76.487999,-1.145577
42.800,1.136,12382.559570,78.062004,-0.729963
42.900,1.138,12520.440430,79.160004,-0.506698
43.000,1.140,12744.839844,80.503998,-0.518325
43.100,1.143,13110.099609,83.366005,-0.461576
43.200,1.145,13176.900391,83.456001,-0.016360
43.300,1.147,13357.879883,84.346001,0.739071
43.400,1.150,13545.240234,86.134003,1.357851
43.500,1.152,12005.799805,86.657997,1.502325
43.600,1.154,11562.660156,88.506004,1.308908
43.700,1.157,11919.860352,91.896004,1.231355
43.800,1.160,12056.099609,93.260002,1.568481
43.900,1.162,12206.459961,94.346001,2.168140
44.000,1.165,12411.320313,95.875999,2.544654
44.100,1.168,12606.980469,96.959999,2.281104
44.200,1.170,12602.179688,97.959999,1.412768
44.300,1.173,12255.580078,95.605995,0.473380
44.400,1.176,11900.719727,92.276001,0.072529
44.500,1.178,11617.219727,91.026001,0.310582
44.600,1.181,11223.820313,88.577995,0.639517
44.700,1.183,10831.459961,86.222000,0.417622
44.800,1.185,10759.799805,83.835999,-0.381531
44.900,1.188,10689.059570,82.898003,-1.105003
45.000,1.190,10818.179688,81.940002,-1.108885
45.100,1.192,10661.259766,81.456001,-0.450366
45.200,1.194,10625.120117,81.657997,0.167025
45.300,1.197,10638.620117,82.473999,0.118360
45.400,1.199,10544.679688,81.998001,-0.524595
45.500,1.201,10532.440430,81.727997,-1.111469
45.600,1.204,10671.459961,82.388000,-1.114530
45.700,1.206,10776.559570,83.531998,-0.659264
45.800,1.208,10862.240234,84.129997,-0.323501
45.900,1.211,11144.040039,86.006004,-0.448322
46.000,1.213,11025.459961,85.353996,-0.753548
46.100,1.215,11049.740234,85.458000,-0.692274
46.200,1.218,11032.200195,85.671997,-0.105051
46.300,1.220,11203.440430,86.732002,0.597836
46.400,1.223,11047.099609,87.587997,0.891950
46.500,1.225,10325.559570,82.797997,0.650702
46.600,1.227,11044.620117,74.690002,0.163011
46.700,1.229,11482.719727,73.328003,-0.237960
46.800,1.231,11583.599609,69.773994,-0.445171
46.900,1.233,12329.019531,65.587997,-0.525437
47.000,1.235,12459.320313,65.430000,-0.545982
47.100,1.236,12195.259766,64.295998,-0.526503
47.200,1.238,11826.919922,62.638000,-0.513519
47.300,1.240,11590.820313,61.110001,-0.612373
47.400,1.241,11296.980469,59.610001,-0.886558
47.500,1.243,11080.280273,58.281998,-1.216694
47.600,1.245,11136.280273,57.153999,-1.309478
47.700,1.246,11001.219727,56.914001,-0.926962
47.800,1.248,10663.099609,56.211998,-0.142184
47.900,1.249,10985.240234,57.389999,0.664367
48.000,1.251,11076.959961,57.256001,1.090852
48.100,1.253,11077.700195,57.973999,0.994928
48.200,1.254,11503.559570,60.250000,0.531964
48.300,1.256,11812.940430,61.976002,0.012670
48.400,1.258,12140.959961,63.403999,-0.251821
48.500,1.259,12382.360352,65.148003,-0.084613
48.600,1.261,12112.139648,63.680000,0.441135
48.700,1.263,12411.299805,65.120003,1.022606
48.800,1.265,12509.280273,65.314003,1.355149
48.900,1.267,12961.400391,67.425003,1.387451
49.000,1.269,13466.700195,69.754997,1.342469
49.100,1.271,13229.200195,71.205002,1.484197
49.200,1.273,12841.650391,69.019997,1.876767
49.300,1.274,12818.700195,67.665001,2.319149
49.400,1.276,12667.750000,66.650002,2.503907
49.500,1.278,12415.599609,65.480003,2.284083
49.600,1.280,12196.650391,64.364998,1.835810
49.700,1.282,12257.650391,64.114998,1.517990
49.800,1.283,12412.549805,62.739998,1.498306
49.900,1.285,12307.799805,64.199997,1.555098
50.000,1.287,12604.599609,65.775002,1.367993
50.100,1.289,12586.200195,67.827499,0.997452
50.200,1.291,13284.450195,69.977501,0.885649
50.300,1.293,13029.200195,68.004997,1.262285
